image,xmin,ymin,xmax,ymax
ISIC_0068794,0.037143346,0.023021579,0.9569544,0.9757412
ISIC_0068797,0.078884415,0.059308887,0.91286147,0.9303804
ISIC_0068798,0.062377572,0.050939333,0.93635887,0.9458267
ISIC_0068800,0.41524288,0.33215117,0.65850043,0.6873256
ISIC_0068803,0.09444706,0.10998102,0.93776953,0.936023
ISIC_0068805,0.12062496,0.16726218,0.7476311,0.89429307
ISIC_0068806,0.036121126,0.042535506,0.9249082,0.9631381
ISIC_0068807,0.14103876,0.1760977,0.87357193,0.9119426
ISIC_0068808,0.07940818,0.1440715,0.83148247,0.9428283
ISIC_0068810,0.20954303,0.35284147,0.6590356,0.9170083
ISIC_0068812,0.29295462,0.28534108,0.72606516,0.71697026
ISIC_0068813,0.20808144,0.38306525,0.58818513,0.68156314
ISIC_0068814,0.023137145,0.044421483,0.9672118,0.96143067
ISIC_0068815,0.14278798,0.16884366,0.8240977,0.8304746
ISIC_0068817,0.03534648,0.18645994,0.9799975,1.0084053
ISIC_0068818,0.03539195,0.09036969,0.8263286,0.98770905
ISIC_0068820,0.1904362,0.10444168,0.9038986,0.81285477
ISIC_0068823,0.17512201,0.26502365,0.7698502,0.7729746
ISIC_0068827,0.31783342,0.36686465,0.6258407,0.6995675
ISIC_0068829,0.32810783,0.30195013,0.61117506,0.6152686
ISIC_0068832,0.040165287,0.041609425,0.9649992,0.920425
ISIC_0068837,0.13108611,0.28925282,0.6724508,0.8105178
ISIC_0068840,0.056721766,0.18876031,0.837208,0.8642274
ISIC_0068842,0.22282472,0.22591291,0.63008237,0.57898283
ISIC_0068843,0.13372873,0.077859685,0.8323249,0.8116808
ISIC_0068845,0.08351505,0.05341279,0.9146675,0.93125
ISIC_0068846,0.2581854,0.4192694,0.5860244,0.7394123
ISIC_0068847,0.048345655,0.08868462,0.94491124,0.955703
ISIC_0068848,0.031720337,0.036653582,0.97390175,0.9555528
ISIC_0068849,0.31537256,0.24090938,0.7256424,0.6639154
ISIC_0068850,0.23271115,0.2886823,0.79325926,0.78582776
ISIC_0068851,0.0652033,0.067941405,0.9351633,0.88644415
ISIC_0068853,0.093825884,0.05769923,0.79602814,0.8481736
ISIC_0068855,0.21036442,0.048480704,0.92979044,0.8869044
ISIC_0068856,0.110374406,0.20084241,0.82602113,0.9040289
ISIC_0068858,0.060213435,0.13416706,0.66101223,0.8660961
ISIC_0068859,0.093363956,0.1540801,0.9343215,0.85211843
ISIC_0068861,0.039371084,0.111811034,0.94464654,0.827281
ISIC_0068862,0.3436054,0.38243905,0.60340637,0.6315209
ISIC_0068863,0.077892736,0.051993486,0.9445611,0.9299232
ISIC_0068864,0.18406096,0.3279938,0.93397474,0.91412294
ISIC_0068865,0.1665572,0.15042417,0.75313824,0.79995066
ISIC_0068867,0.029942665,0.024698226,0.9749342,0.97496784
ISIC_0068868,0.36589575,0.17841855,0.7787965,0.79764664
ISIC_0068869,0.080046274,0.047709957,0.93324095,0.9377305
ISIC_0068870,0.03730908,0.03189776,0.98363984,0.9537289
ISIC_0068871,0.037166037,0.03832772,0.98478293,0.7997107
ISIC_0068874,0.054978132,0.18097292,0.9183934,0.8992373
ISIC_0068875,0.45785496,0.3774497,0.62488043,0.5440844
ISIC_0068877,0.060270477,0.14836475,0.9252871,0.9730567
ISIC_0068878,0.12237375,0.10664455,0.9261198,0.9619976
ISIC_0068879,0.03570248,0.083191015,0.9725683,0.9877508
ISIC_0068881,0.09015765,0.07233371,0.96531194,0.92445755
ISIC_0068882,0.029109491,0.03191423,0.9721452,0.9734931
ISIC_0068883,0.27635306,0.15367669,0.7660506,0.7787641
ISIC_0068884,0.13744669,0.10659386,0.9099848,0.8474667
ISIC_0068885,0.040674575,0.087435365,0.9290655,0.9292853
ISIC_0068886,0.037649777,0.027137822,0.97028613,0.97519636
ISIC_0068887,0.05061257,0.04182555,0.9396473,0.95853895
ISIC_0068889,0.09603949,0.14465295,0.9417561,0.945236
ISIC_0068890,0.03858028,0.03864302,0.9906712,0.98539954
ISIC_0068892,0.08080546,0.033733886,0.93252194,0.91282356
ISIC_0068893,0.31373975,0.34235403,0.56919783,0.6647714
ISIC_0068895,0.029847039,0.027814478,0.9772981,0.97069335
ISIC_0068896,0.20638363,0.35092875,0.615117,0.70137376
ISIC_0068897,0.3444508,0.3955107,0.7897953,0.75329006
ISIC_0068898,0.4038361,0.46369377,0.51685107,0.59525275
ISIC_0068899,0.057414778,0.044276476,0.937485,0.95854795
ISIC_0068900,0.03216343,0.037819006,0.9752555,0.96805567
ISIC_0068901,0.33675674,0.29477653,0.65915775,0.67495877
ISIC_0068902,0.12543379,0.48238364,0.7331463,0.86462784
ISIC_0068904,0.18552093,0.24600707,0.90752345,0.84980613
ISIC_0068905,0.1865925,0.04286204,0.90213245,0.95922166
ISIC_0068906,0.33012542,0.34464666,0.70382965,0.77424896
ISIC_0068907,0.06430381,0.03466859,0.95740485,0.9768841
ISIC_0068910,0.15885739,0.40176845,0.9812465,1.0507025
ISIC_0068915,0.06599911,0.07467115,0.90907896,0.82551056
ISIC_0068916,0.23575452,0.3005129,0.5705477,0.59253657
ISIC_0068918,0.2678075,0.15050374,0.7621957,0.5898393
ISIC_0068919,0.025313592,0.01953086,0.9815223,0.9798052
ISIC_0068920,0.07040923,0.08633944,0.9156922,0.89059436
ISIC_0068922,0.06565343,0.08397373,0.9308675,0.93158114
ISIC_0068924,0.030172259,0.032178145,0.9777583,0.97615343
ISIC_0068925,0.066157416,0.23141041,0.93360937,0.76859856
ISIC_0068927,0.3678771,0.25857893,0.75013566,0.63272417
ISIC_0068928,0.09588464,0.07778257,0.93685174,0.9403837
ISIC_0068931,0.09089043,0.06925764,0.87933725,0.85649294
ISIC_0068932,0.067916706,0.052507855,0.9437465,0.9277765
ISIC_0068933,0.07765966,0.14042704,0.8227244,0.9549196
ISIC_0068934,0.20096536,0.25655267,0.87272584,0.73864126
ISIC_0068935,0.07730887,0.26882765,0.73366994,0.8396282
ISIC_0068936,0.07820331,0.07364014,0.9367788,0.6942327
ISIC_0068938,0.08339193,0.06928813,0.927072,0.8925581
ISIC_0068939,0.17243557,0.23883653,0.82182455,0.78122914
ISIC_0068941,0.08170529,0.083862625,0.9345686,0.84520745
ISIC_0068942,0.2752635,0.34488955,0.63899493,0.6164682
ISIC_0068944,0.4435032,0.38616475,0.5530746,0.51546043
ISIC_0068945,0.056854706,0.04987214,0.84883344,0.87713677
ISIC_0068946,0.12927996,0.065766186,0.91025376,0.939973
ISIC_0068948,0.27986535,0.24867354,0.7076367,0.69486064
ISIC_0068949,0.056481846,0.07031053,0.90853137,0.78286356
ISIC_0068950,0.16134863,0.07480427,0.8728014,0.84654653
ISIC_0068952,0.03182719,0.040998954,0.9756062,0.9684747
ISIC_0068953,0.060273092,0.08461378,0.925404,0.9095684
ISIC_0068954,0.05271224,0.028260102,0.98019487,0.8984849
ISIC_0068955,0.06493671,0.2190821,0.83333373,0.96786666
ISIC_0068956,0.11617954,0.042135116,0.96443135,0.8971003
ISIC_0068957,0.07905674,0.054776575,0.938845,0.9146908
ISIC_0068959,0.12072318,0.30257955,0.75544477,0.7825232
ISIC_0068961,0.29867214,0.20912209,0.6408491,0.6004839
ISIC_0068962,0.27526084,0.08819435,1.0067942,0.93657476
ISIC_0068964,0.21987508,0.088784635,0.96059597,0.8628876
ISIC_0068966,0.2268195,0.07051829,0.88432866,0.886926
ISIC_0068967,0.15991743,0.25201994,0.89327675,0.86139846
ISIC_0068968,0.29957777,0.28979182,0.7126738,0.7264087
ISIC_0068969,0.44505045,0.4187666,0.5394653,0.53342295
ISIC_0068973,0.12556365,0.08736461,0.9417958,0.89201796
ISIC_0068975,0.063001946,0.18551129,0.7613463,0.8867879
ISIC_0068977,0.3179606,0.35633305,0.6777221,0.73260367
ISIC_0068978,0.07251754,0.075044245,0.9505506,0.9379474
ISIC_0068979,0.04822378,0.07986593,0.9558804,0.9303056
ISIC_0068980,0.2570216,0.14439331,0.7297915,0.6415292
ISIC_0068982,0.042933982,0.23421319,0.9586465,0.8789804
ISIC_0068983,0.3183229,0.36811006,0.5461052,0.5067304
ISIC_0068985,0.039400123,0.07024568,0.96163875,0.9755572
ISIC_0068987,0.03490577,0.037314307,0.91061723,0.8858913
ISIC_0068988,0.24933568,0.11319361,0.8997313,0.78617024
ISIC_0068989,0.05594642,0.032124415,0.96095836,0.907471
ISIC_0068991,0.14773902,0.20055638,0.8394414,0.8548368
ISIC_0068992,0.28420174,0.27526015,0.70296377,0.7015662
ISIC_0068993,0.3525189,0.14578153,0.7371907,0.5739696
ISIC_0068994,0.22364298,0.35287353,0.5900842,0.72333425
ISIC_0068995,0.05290225,0.0477823,0.9489502,0.9672674
ISIC_0068997,0.13229786,0.09044742,0.7989788,0.8013012
ISIC_0069000,0.25638777,0.43090016,0.48371264,0.58444226
ISIC_0069001,0.029804504,0.03536951,0.98294425,0.96567434
ISIC_0069002,0.07376368,0.06345825,0.9341071,0.9217805
ISIC_0069003,0.34595332,0.33894208,0.6717356,0.67554045
ISIC_0069004,0.3185371,0.19984633,0.6984323,0.77957004
ISIC_0069007,0.1511349,0.28733954,0.9757793,0.79687536
ISIC_0069009,0.3251019,0.36609152,0.629887,0.6029527
ISIC_0069010,0.044165973,0.028437225,0.9819349,0.98792523
ISIC_0069011,0.051436175,0.026015356,0.98004794,0.98304707
ISIC_0069013,0.18178281,0.33066246,0.7747747,0.72550935
ISIC_0069014,0.093796454,0.15188718,0.83530205,0.8626456
ISIC_0069015,0.37523156,0.39778104,0.5780115,0.65444136
ISIC_0069016,0.04324102,0.022626882,0.96374506,0.9855777
ISIC_0069020,0.27080444,0.24188893,0.7421646,0.8210677
ISIC_0069023,0.042331576,0.046877477,0.7842825,0.95201737
ISIC_0069025,0.3021972,0.35122815,0.6642396,0.7730139
ISIC_0069026,0.3683869,0.36362404,0.72938097,0.7159065
ISIC_0069027,0.11916479,0.13717279,0.872163,0.8598201
ISIC_0069029,0.3453173,0.2382793,0.83035874,0.6620002
ISIC_0069032,0.12131919,0.32191038,0.7745357,0.8092363
ISIC_0069033,0.14116615,0.16847847,0.73181486,0.7884003
ISIC_0069035,0.24561103,0.42696047,0.61846846,0.7157068
ISIC_0069036,0.108154655,0.14250648,0.80208117,0.723602
ISIC_0069038,0.37495023,0.24660788,0.6932554,0.48447424
ISIC_0069039,0.09055942,0.100012206,0.733134,0.8365092
ISIC_0069040,0.046509754,0.26018715,0.82526517,0.73186755
ISIC_0069043,0.09079885,0.08261817,0.9466775,0.93797946
ISIC_0069047,0.08621777,0.03609101,0.94969606,0.9666929
ISIC_0069049,0.16015758,0.3218504,0.50516045,0.7693449
ISIC_0069050,0.05261646,0.22886263,0.8483978,0.7429643
ISIC_0069051,0.30207396,0.5086953,0.6669204,0.779106
ISIC_0069052,0.0621971,0.09627936,0.84212285,0.9168055
ISIC_0069056,0.23729192,0.2525322,0.7919452,0.570399
ISIC_0069057,0.16374649,0.070099935,0.93394977,0.869133
ISIC_0069058,0.06544219,0.035841644,0.9690705,0.9662347
ISIC_0069059,0.1890014,0.19706395,0.8810663,0.8600154
ISIC_0069063,0.06593139,0.25493425,0.8662019,1.0490172
ISIC_0069065,0.25615004,0.09171301,0.8821902,0.8812744
ISIC_0069066,0.07148273,0.066336505,0.92220235,0.949592
ISIC_0069067,0.13381049,0.18084286,0.728392,0.85043144
ISIC_0069068,0.20598741,0.035556678,1.0158058,0.8611056
ISIC_0069069,0.20340057,0.25949475,0.70079213,0.7338616
ISIC_0069071,0.09919918,0.046256293,0.8369285,0.9353084
ISIC_0069073,0.033385452,0.13398913,0.98471755,0.9725969
ISIC_0069076,0.23536769,0.2648987,0.7401364,0.86467636
ISIC_0069077,0.26220033,0.43615493,0.61586326,0.63488984
ISIC_0069078,0.13263124,0.20917428,0.78916925,0.8660561
ISIC_0069079,0.19202718,0.11974154,0.854766,0.7776931
ISIC_0069080,0.29746497,0.34862217,0.559937,0.67923635
ISIC_0069082,0.12733531,0.09586953,0.8605515,0.8643251
ISIC_0069084,0.038472112,0.014397502,0.97264856,0.9933033
ISIC_0069085,0.22134662,0.17220013,0.8653676,0.7494413
ISIC_0069086,0.08086,0.03313764,0.9824825,0.96588373
ISIC_0069087,0.027893499,0.023821324,0.9752667,0.9735036
ISIC_0069088,0.0847883,0.23869105,0.71653026,0.79598224
ISIC_0069090,0.37725675,0.32917982,0.67102945,0.59419715
ISIC_0069091,0.05559057,0.058382213,0.95551693,0.864947
ISIC_0069092,0.30670434,0.2567906,0.73368025,0.6594503
ISIC_0069093,0.1798469,0.12061965,0.89113414,0.9301979
ISIC_0069094,0.11187792,0.20751524,0.8509751,0.83907366
ISIC_0069095,0.08516297,0.117575504,0.8486712,0.82188725
ISIC_0069097,0.32632595,0.43397734,0.50915617,0.59194416
ISIC_0069098,0.04731532,0.031568773,0.9243163,0.9684994
ISIC_0069099,0.06451034,0.07179263,0.903934,0.9319006
ISIC_0069100,0.19451444,0.28727636,0.7862009,0.77748066
ISIC_0069101,0.4066639,0.35643527,0.6354527,0.5676158
ISIC_0069104,0.19990526,0.2169383,0.7871142,0.7716305
ISIC_0069105,0.11381872,0.11247382,0.7553975,0.7444189
ISIC_0069106,0.047333624,0.13010646,0.8585582,0.9774725
ISIC_0069109,0.124270104,0.16381495,0.71720093,0.7691528
ISIC_0069110,0.033845287,0.052149393,0.983333,0.9774298
ISIC_0069112,0.026831215,0.016440947,0.98336077,0.9910817
ISIC_0069115,0.3344249,0.30080077,0.6637675,0.6594826
ISIC_0069118,0.3942224,0.38597098,0.6428627,0.6549815
ISIC_0069119,0.11110812,0.03457881,0.8961246,0.9088318
ISIC_0069120,0.4130958,0.37853697,0.72899276,0.7167812
ISIC_0069121,0.11619311,0.2343965,0.7218563,0.7355906
ISIC_0069124,0.18084575,0.1858604,0.89081734,0.71721715
ISIC_0069125,0.043703478,0.040981367,0.9823527,0.8929056
ISIC_0069126,0.19777283,0.101513445,0.83488035,0.81223726
ISIC_0069127,0.15966481,0.36311975,0.7140311,0.7530209
ISIC_0069129,0.046414703,0.124911346,0.9077406,0.91965175
ISIC_0069132,0.18979123,0.16453946,0.8848834,0.8612276
ISIC_0069133,0.15127367,0.16660409,0.8671672,0.91740775
ISIC_0069134,0.36248782,0.41348144,0.62180614,0.6797757
ISIC_0069135,0.14983015,0.07098268,0.8327102,0.72544974
ISIC_0069136,0.09839171,0.21844247,0.7174985,0.8579521
ISIC_0069137,0.17473093,0.20806317,0.8716732,0.8048637
ISIC_0069141,0.05071367,0.27500275,0.9385496,0.9775518
ISIC_0069142,0.050438788,0.045184303,0.9118207,0.9528128
ISIC_0069143,0.051051438,0.17321174,0.9714105,0.95738953
ISIC_0069144,0.28140956,0.2872846,0.70246935,0.6952125
ISIC_0069145,0.36099532,0.16207772,0.93816006,0.88075817
ISIC_0069148,0.035105955,0.08927374,0.9674653,0.9288446
ISIC_0069150,0.12787585,0.28236517,0.82999444,0.61985016
ISIC_0069153,0.09385785,0.06933492,0.97991276,0.92642397
ISIC_0069154,0.050867885,0.0481354,0.9246975,0.93098474
ISIC_0069157,0.16502832,0.28498438,0.63057226,0.7678385
ISIC_0069159,0.33653983,0.26326558,0.7309991,0.6774236
ISIC_0069160,0.057471998,0.08450278,0.9183311,0.91998357
ISIC_0069161,0.23558246,0.13430475,0.7634423,0.6908219
ISIC_0069162,0.18659912,0.25639194,0.6166194,0.6657727
ISIC_0069163,0.28314173,0.43524775,0.653556,0.83429885
ISIC_0069167,0.1402437,0.12283068,0.9002098,0.8134662
ISIC_0069168,0.041033864,0.15773462,0.9030996,0.7704656
ISIC_0069174,0.36745214,0.33477077,0.5775379,0.6304702
ISIC_0069175,0.117288865,0.08182788,0.9363419,0.86679006
ISIC_0069177,0.2710532,0.43426737,0.65436625,0.75941384
ISIC_0069178,0.035056442,0.056645066,0.9769045,0.9876417
ISIC_0069179,0.15397578,0.056056537,0.87940675,0.8895455
ISIC_0069180,0.0715595,0.062117625,0.875967,0.96885777
ISIC_0069181,0.07459334,0.14540532,0.9616084,0.9577167
ISIC_0069183,0.08059011,0.10301763,0.7442406,0.8446778
ISIC_0069184,0.11092776,0.056809045,0.9210162,0.8913596
ISIC_0069185,0.17376806,0.14694433,0.62293124,0.64191425
ISIC_0069188,0.050171137,0.053282585,0.9177576,0.954898
ISIC_0069189,0.046565115,0.09226622,0.8459077,0.7908605
ISIC_0069190,0.17703617,0.16375063,0.87852097,0.7314638
ISIC_0069191,0.17276645,0.31440592,0.916612,0.74985087
ISIC_0069192,0.047666915,0.029869247,0.96897364,0.9600791
ISIC_0069193,0.050090462,0.08718303,0.9461936,0.9413638
ISIC_0069194,0.26640984,0.23638831,0.7536315,0.77787596
ISIC_0069195,0.08427385,0.09033959,0.9049356,0.8867899
ISIC_0069197,0.07329898,0.04908784,0.9709689,0.64226544
ISIC_0069198,0.28621307,0.33063015,0.60849774,0.6928017
ISIC_0069201,0.10722178,0.02510481,0.9716908,0.8680121
ISIC_0069202,0.04103468,0.30264416,0.9685613,0.92316043
ISIC_0069203,0.151378,0.05048538,0.9334495,0.92193437
ISIC_0069204,0.09575311,0.3156862,0.9066816,0.84211636
ISIC_0069205,0.23604837,0.22271621,0.7412982,0.6882033
ISIC_0069206,0.3180631,0.33709297,0.675578,0.642781
ISIC_0069207,0.053218186,0.18066062,0.9540149,0.78699434
ISIC_0069209,0.22135659,0.0772044,0.87778175,0.94922704
ISIC_0069210,0.10853008,0.24421826,0.7203395,0.78370583
ISIC_0069211,0.03454839,0.07589886,0.94588304,0.9381923
ISIC_0069212,0.02516208,0.052224696,0.9821518,0.9695933
ISIC_0069213,0.2751188,0.27675983,0.6303867,0.6678425
ISIC_0069215,0.07883121,0.07304712,0.90164787,0.9174212
ISIC_0069219,0.059530485,0.116564475,0.9440703,0.9568688
ISIC_0069220,0.0976456,0.09570557,0.8877004,0.9185238
ISIC_0069221,0.12901649,0.13217391,0.8249595,0.8785908
ISIC_0069222,0.27510163,0.28843006,0.5527513,0.57164204
ISIC_0069225,0.39919397,0.4406708,0.6120353,0.66924167
ISIC_0069226,0.084921986,0.2776765,0.8913554,0.80076575
ISIC_0069227,0.3620938,0.39609954,0.64836407,0.62405765
ISIC_0069228,0.10688299,0.2070554,0.8006059,0.8725512
ISIC_0069229,0.042510908,0.14963388,0.95737493,0.8842874
ISIC_0069232,0.027893139,0.080118254,0.98745084,0.91557384
ISIC_0069235,0.045695465,0.058791727,0.91328967,0.9286494
ISIC_0069236,0.041772332,0.22777393,0.7452805,0.85571396
ISIC_0069239,0.23527522,0.24553736,0.8043819,0.873179
ISIC_0069240,0.15663247,0.16576909,0.6335861,0.6469237
ISIC_0069242,0.23019724,0.21013455,0.9132913,0.93989444
ISIC_0069243,0.042214192,0.1343882,0.97577345,0.95533454
ISIC_0069244,0.079478405,0.12574227,0.96657014,0.83128303
ISIC_0069245,0.030004038,0.029926235,0.9885874,0.9508288
ISIC_0069247,0.13011312,0.20447488,0.97365695,0.8399088
ISIC_0069248,0.03594543,0.023702977,0.9760982,0.986219
ISIC_0069249,0.033543132,0.04330839,0.8902611,0.96773463
ISIC_0069250,0.060922958,0.057816636,0.9415751,0.9455264
ISIC_0069251,0.30944625,0.2600567,0.78037125,0.79349995
ISIC_0069252,0.03952275,0.15360165,0.8650396,1.0108836
ISIC_0069253,0.053646844,0.062853925,0.95024806,0.943774
ISIC_0069254,0.032618538,0.10542064,0.97237176,1.0023694
ISIC_0069255,0.15802419,0.32480073,0.47896495,0.6840785
ISIC_0069257,0.34064707,0.36046216,0.5998511,0.67218333
ISIC_0069259,0.22824156,0.2371606,0.81288666,0.8759463
ISIC_0069260,0.15125479,0.10416414,0.915458,0.9425128
ISIC_0069261,0.040915865,0.0633137,0.9564616,0.9199738
ISIC_0069262,0.045972925,0.028431943,0.9261134,0.9457247
ISIC_0069263,0.42281303,0.399492,0.6225754,0.5790339
ISIC_0069264,0.045346294,0.047521174,0.95698345,0.91988695
ISIC_0069265,0.13747768,0.28797358,0.5953339,0.780343
ISIC_0069266,0.05125116,0.0724263,0.8406483,0.88926214
ISIC_0069267,0.3559535,0.3181691,0.75905657,0.75809884
ISIC_0069268,0.07415083,0.058585614,0.9306736,0.82175505
ISIC_0069269,0.0960721,0.08601145,0.7853282,0.88258076
ISIC_0069271,0.031877015,0.023146983,0.97404605,0.9833911
ISIC_0069272,0.22264837,0.23631673,0.9169877,0.9271305
ISIC_0069273,0.40841532,0.35345447,0.6954291,0.64543045
ISIC_0069274,0.23861893,0.3418629,0.7383879,0.82249963
ISIC_0069276,0.20943747,0.10556849,0.90439427,0.992383
ISIC_0069277,0.032601174,0.035168152,0.88778573,0.9735667
ISIC_0069278,0.10372167,0.26879176,0.5299384,0.7697232
ISIC_0069282,0.05283451,0.047783814,0.9677648,0.96849465
ISIC_0069283,0.075282045,0.09800428,0.8313534,0.9124639
ISIC_0069284,0.09532292,0.11821105,0.93637973,0.96967006
ISIC_0069287,0.22960196,0.3090435,0.6387217,0.77302545
ISIC_0069288,0.062423434,0.3016714,0.9619646,0.7861755
ISIC_0069289,0.056072798,0.026345823,0.9638315,0.91654354
ISIC_0069291,0.28581324,0.06961397,1.0230602,0.9567876
ISIC_0069292,0.023199592,0.02754016,0.9911895,0.98317933
ISIC_0069293,0.05061844,0.068371445,0.6684147,0.67561674
ISIC_0069295,0.32509366,0.31414664,0.7343432,0.77222097
ISIC_0069296,0.33621892,0.17271157,0.78381336,0.80990183
ISIC_0069298,0.15030861,0.2873032,0.85390943,0.8669806
ISIC_0069299,0.08979543,0.069450244,0.90184015,0.83372724
ISIC_0069300,0.027599603,0.0555541,0.8639929,0.9534067
ISIC_0069301,0.063130364,0.07173322,0.9383653,0.9289066
ISIC_0069302,0.14709727,0.27226636,0.744172,0.75207806
ISIC_0069303,0.1691706,0.30141872,0.7772487,0.9073394
ISIC_0069304,0.21845928,0.30918822,0.62250996,0.6921437
ISIC_0069305,0.18317658,0.20851628,0.69661206,0.7908861
ISIC_0069306,0.49888578,0.441991,0.7408491,0.68618536
ISIC_0069307,0.1731041,0.1961684,0.8715073,0.83809054
ISIC_0069309,0.03750422,0.10817442,0.96425676,0.7355142
ISIC_0069311,0.19639707,0.19683343,0.76460546,0.7031102
ISIC_0069312,0.4030004,0.14749439,0.85535675,0.58141214
ISIC_0069316,0.29742882,0.27957198,0.8724302,0.7161521
ISIC_0069317,0.45859766,0.46598497,0.5950917,0.57509625
ISIC_0069319,0.08385759,0.07412907,0.86503154,0.9191896
ISIC_0069320,0.058993418,0.09243304,0.8885956,0.96362054
ISIC_0069321,0.38826376,0.24786858,0.7651209,0.60917825
ISIC_0069322,0.2914836,0.38617617,0.688467,0.7964499
ISIC_0069323,0.094069205,0.2923692,0.7054181,0.7923143
ISIC_0069324,0.026155112,0.035246458,0.854682,0.88161296
ISIC_0069326,0.17320041,0.16377997,0.98281366,0.9314165
ISIC_0069327,0.038689725,0.034442835,0.9578199,0.94994414
ISIC_0069329,0.053695645,0.072017245,0.9284281,0.9308909
ISIC_0069330,0.10336547,0.22094281,0.9039191,0.8368547
ISIC_0069331,0.24452122,0.33338585,0.5384531,0.625383
ISIC_0069332,0.03405102,0.10431973,0.8988161,0.9939642
ISIC_0069333,0.027481884,0.025755996,0.97739863,0.98821044
ISIC_0069334,0.1889947,0.14231066,0.81181604,0.82870144
ISIC_0069335,0.14624417,0.22300759,0.69325954,0.80681324
ISIC_0069337,0.033351798,0.035406042,0.9583844,0.96184677
ISIC_0069339,0.21121386,0.19653423,0.6993849,0.74951226
ISIC_0069341,0.15349714,0.14503203,0.8547224,0.88991934
ISIC_0069342,0.21751285,0.07898398,0.65353084,0.74871284
ISIC_0069343,0.23013237,0.30487838,0.6460826,0.7007208
ISIC_0069344,0.053925037,0.024113636,0.9671704,0.9349243
ISIC_0069345,0.340651,0.39100158,0.6144184,0.66288304
ISIC_0069347,0.3381026,0.37917385,0.5960072,0.59541786
ISIC_0069348,0.27767074,0.37655392,0.57227814,0.6431065
ISIC_0069349,0.029611755,0.023853058,0.96904385,0.97643846
ISIC_0069351,0.041904017,0.17938852,0.9419766,0.95655394
ISIC_0069352,0.44006172,0.42049122,0.8312063,0.7907548
ISIC_0069354,0.2328705,0.0682993,1.0241488,0.81159306
ISIC_0069356,0.3993867,0.42977414,0.5196231,0.57001466
ISIC_0069357,0.27512816,0.15631245,0.795655,0.97999
ISIC_0069361,0.19574589,0.27139348,0.75293106,0.77185863
ISIC_0069362,0.040288165,0.031483445,0.8091693,0.95764804
ISIC_0069363,0.4072709,0.40815955,0.5994779,0.6295774
ISIC_0069364,0.050947435,0.26041347,0.9466833,0.86650914
ISIC_0069365,0.04031514,0.05960847,0.88835734,0.9021522
ISIC_0069367,0.091529116,0.033290375,0.98106897,0.9716916
ISIC_0069370,0.03456326,0.0518002,0.9600299,0.94429976
